13165950,13163305,13165719
13163661,13163574,13228054
13165507,13164188,13157004
13165507,13163898,13166195
13164188,13163898,13141707
13164721,13154791,13153945
13165628,13165358,13192039
13165878,13165921,13133897
13168792,13154165,13186522
13168792,13168309,13137979
13154165,13168309,13154353
13168160,13168436,13140936
13157703,13196621,13136351
13157703,13168603,13131895
13196621,13168603,13219440
13168953,13167734,13254030
13169048,13169047,13129306
13169640,13142151,13178373
13169640,13209442,13219790
13142151,13209442,13177470
13170923,13168086,13196772
13170985,13160809,13147558
13171244,13170998,13207625
13169894,13171555,13216318
13150219,13171631,13168518
13171679,13171577,13161901
13155417,13171719,13232668
13171855,13171847,13217564
13173277,13160124,13139603
13143805,13173387,13265197
13177782,13177775,13237014
13177895,13170347,13198477
13178073,13150211,13173854
13157471,13178199,13237416
13178752,13175338,13256095
13178890,13180075,13168118
13180578,13180212,13138228
13180578,13179984,13265720
13180212,13179984,13215332
13180134,13180376,13256021
13180101,13180649,13258304
13180840,13174559,13234906
13180840,13181697,13180841
13174559,13181697,13216686
13180937,13172117,13167059
13181454,13138970,13261831
13181726,13181465,13168244
13181876,13243811,13176879
13181876,13179687,13154365
13243811,13179687,13145675
13182516,13182334,13198814
13182261,13183125,13136012
13183378,13179708,13224594
13183839,13216403,13171631
13183839,13169956,13203874
13216403,13169956,13243990
13183914,13183915,13265076
13184065,13184063,13257321
13175918,13184516,13256363
13192597,13192602,13166255
13172981,13193002,13136456
13135691,13193178,13230714
13189087,13193937,13205372
13194000,13193184,13169535
13187544,13194259,13261798
13194438,13149195,13134691
13195203,13188096,13185726
13197879,13197877,13199453
13234493,13198047,13183500
13234493,13198046,13179984
13234493,13198048,13168358
13234493,13198035,13139783
13198047,13198046,13205289
13198047,13198048,13129408
13198047,13198035,13260718
13198046,13198048,13137359
13198046,13198035,13241782
13198048,13198035,13236547
13198321,13192789,13176635
13197743,13199836,13180394
13196883,13200424,13160221
13195639,13201476,13187546
13203077,13192012,13228962
13154831,13203306,13247826
13202372,13204592,13140112
13204638,13212658,13212711
13204638,13187195,13175010
13212658,13187195,13178773
13204607,13204706,13225937
13201705,13204875,13248876
13204964,13204972,13202282
13155273,13205263,13251440
13203278,13206167,13154137
13206231,13142697,13145717
13206543,13203335,13229364
13206780,13149726,13255451
13207007,13205433,13258419
13207041,13207042,13168509
13173783,13207295,13151294
13207333,13206242,13225396
13206892,13207788,13147633
13208142,13208370,13249393
13209224,13209222,13218554
13173052,13210284,13250072
13210328,13204841,13160401
13210478,13218533,13195988
13210478,13156416,13185976
13218533,13156416,13257259
13210666,13165789,13202970
13208179,13210925,13180394
13183096,13211975,13234404
13213657,13212082,13195480
13213657,13223590,13153151
13213657,13202193,13263304
13212082,13223590,13160931
13212082,13202193,13128704
13223590,13202193,13237943
13212599,13167213,13201745
13212599,13212603,13140935
13167213,13212603,13157300
13214485,13215074,13210329
13215159,13215090,13189600
13162981,13215505,13157109
13215668,13207113,13215647
13216285,13216287,13216076
13186580,13216296,13134635
13216663,13200233,13175621
13217420,13215870,13152783
13217472,13217816,13231838
13218010,13214464,13257251
13177636,13220405,13201909
13218654,13220451,13185624
13209330,13220838,13167730
13220588,13221280,13157079
13221706,13221715,13188733
13221827,13185609,13131390
13203378,13222377,13257854
13218595,13222548,13177499
13222568,13218681,13248079
13223771,13217063,13218595
13224052,13147402,13202363
13164216,13224985,13212536
13225824,13223370,13180586
13226324,13173286,13190925
13226385,13210730,13171524
13228165,13228163,13134324
13228962,13212415,13205070
13208277,13229189,13243645
13229576,13218114,13237301
13231926,13202257,13230342
13201019,13256676,13236568
13201019,13233364,13220246
13256676,13233364,13144973
13224611,13237953,13219010
13201362,13238101,13155741
13239287,13190230,13154177
13240995,13204251,13232413
13240995,13241533,13198356
13204251,13241533,13131682
13206252,13241903,13185622
13216297,13242673,13203021
13242897,13167320,13134608
13242777,13246910,13219250
13242777,13243327,13151115
13246910,13243327,13242649
13244315,13224031,13167452
13244400,13148585,13203636
13244817,13168518,13181726
13201162,13244875,13134065
13244945,13223508,13183655
13245417,13245416,13205708
13245673,13243584,13235177
13246185,13246184,13217176
13247213,13239486,13240076
13237478,13247655,13220429
13247983,13247166,13143979
13233529,13248118,13241694
13249050,13246710,13264838
13249064,13180533,13140079
13249651,13167995,13161954
13162757,13250189,13209008
13250682,13208431,13134514
13251043,13251033,13184255
13251506,13251370,13157502
13187385,13251673,13199489
13227763,13251927,13220412
13252783,13252353,13190525
13151339,13252846,13152241
13252883,13232864,13153046
13253074,13226705,13226055
13232475,13253674,13235761
13253812,13245938,13169499
13255697,13255696,13161835
13256048,13223978,13138160
13256284,13256283,13233161
13185680,13256452,13194066
13256713,13229532,13210310
13257036,13204208,13191397
13257941,13230761,13152420
13256025,13258068,13140333
13258198,13250999,13223651
13232957,13258278,13141697
13258734,13245687,13158513
13259466,13260973,13230112
13263635,13261139,13255412
13263635,13252427,13140066
13261139,13252427,13204672
13261621,13261495,13161765
13261777,13261775,13139222
13261777,13263804,13159341
13261775,13263804,13247226
13261783,13261798,13161719
13247200,13262251,13162512
13264157,13263670,13142555
13264182,13264866,13176468
13266249,13265019,13200218
