13176073,13178683,13136258
13178960,13169315,13134407
13171485,13179511,13146426
13175312,13179580,13215913
13179697,13145818,13197887
13180150,13180148,13239768
13180328,13180327,13246868
13179147,13180388,13233532
13180796,13179752,13140673
13133139,13181189,13160835
13181408,13178289,13240413
13180945,13181418,13253407
13167095,13196717,13256254
13167095,13181433,13135308
13196717,13181433,13217115
13181674,13181673,13264416
13182283,13182284,13228902
13182291,13179640,13148943
13182573,13179431,13213581
13131042,13185351,13251986
13185812,13167100,13131404
13186110,13186111,13240630
13186457,13198089,13164803
13186457,13186636,13180328
13198089,13186636,13151330
13186582,13187134,13162339
13183205,13187243,13233905
13185089,13188289,13138001
13202574,13188839,13128885
13202574,13186527,13188827
13188839,13186527,13261054
13171539,13189595,13172896
13190381,13161729,13207299
13147535,13190497,13267840
13190887,13190592,13175893
13151638,13191534,13233224
13191728,13181141,13261826
13192953,13169448,13188102
13191886,13193564,13170647
13193928,13194021,13225426
13194072,13173305,13212738
13193664,13205147,13223043
13193664,13194199,13133079
13205147,13194199,13265451
13194295,13186322,13133209
13184394,13195031,13250711
13195559,13188711,13244827
13195741,13194983,13215166
13197079,13131251,13190420
13197588,13162210,13233795
13197919,13158097,13227004
13198290,13171209,13134013
13195073,13198292,13253656
13198590,13198589,13182721
13179699,13199062,13150634
13199243,13197858,13265130
13200031,13161249,13192743
13200928,13200176,13205069
13200928,13227226,13212960
13200176,13227226,13147924
13174312,13201105,13201147
13133126,13201616,13211663
13199165,13202115,13195227
13203190,13132089,13263342
13200195,13203362,13206929
13206405,13152289,13158460
13207386,13167101,13252106
13207747,13207778,13153244
13208453,13208936,13168164
13207991,13209661,13199853
13207991,13208979,13131522
13209661,13208979,13235067
13209034,13205636,13212946
13209373,13179634,13242935
13209812,13181392,13219583
13210226,13210227,13264497
13198739,13210604,13182718
13212038,13188738,13195819
13211240,13212214,13208958
13208798,13212402,13127981
13196587,13212742,13260833
13132016,13212902,13230114
13208648,13213523,13193928
13214615,13214619,13144385
13217285,13155149,13130161
13208759,13217321,13217033
13215667,13217740,13231122
13218022,13216379,13187134
13218129,13211402,13261345
13218626,13131653,13206758
13217547,13219569,13263529
13201508,13219809,13214886
13208883,13220487,13256091
13203526,13232348,13183669
13203526,13220600,13241436
13232348,13220600,13259177
13220612,13220029,13260930
13221269,13216796,13234583
13221374,13207928,13267745
13155447,13221477,13261021
13221922,13211249,13257608
13219593,13223394,13268211
13223505,13223507,13189595
13223523,13223257,13131042
13137274,13228982,13248736
13229219,13222836,13216436
13244218,13145024,13259675
13244218,13229612,13131674
13145024,13229612,13252053
13223141,13229948,13200031
13230555,13162752,13217396
13230555,13230501,13243800
13162752,13230501,13227431
13231643,13205035,13223992
13267592,13232289,13223992
13267592,13218915,13176740
13232289,13218915,13180532
13232912,13213441,13145952
13186061,13232929,13171539
13233199,13218898,13225458
13218119,13254880,13244602
13218119,13233216,13201896
13218119,13244246,13136586
13254880,13233216,13188516
13254880,13244246,13177435
13233216,13244246,13208541
13233552,13233562,13244540
13233552,13233554,13247766
13233552,13233557,13240625
13233552,13233561,13225940
13233552,13233564,13150915
13233562,13233554,13187998
13233562,13233557,13269709
13233562,13233561,13173998
13233562,13233564,13212056
13233554,13233557,13242142
13233554,13233561,13189231
13233554,13233564,13159635
13233557,13233561,13189595
13233557,13233564,13162658
13233561,13233564,13152265
13234738,13219044,13161284
13234944,13234802,13149404
13196238,13235710,13265201
13216029,13237702,13202958
13238901,13232451,13145554
13239669,13234144,13233992
13239970,13239649,13135980
13239970,13239899,13178038
13239649,13239899,13190953
13240535,13240527,13219932
13241408,13159445,13201410
13211667,13242507,13205726
13242617,13194148,13134216
13243106,13243105,13199421
13159454,13243136,13132972
13244287,13158822,13232193
13244287,13244288,13258481
13158822,13244288,13179579
13202790,13244522,13174983
13245055,13239398,13182652
13245329,13216065,13257374
13245716,13245751,13184529
13244720,13247385,13156791
13247766,13216562,13198247
13249303,13202353,13261211
13235056,13250660,13129658
13248760,13251257,13161435
13252230,13252269,13262102
13219232,13253179,13263435
13243660,13253656,13189396
13253844,13258051,13194453
13253844,13245937,13197346
13253844,13253802,13251193
13258051,13245937,13248815
13258051,13253802,13140227
13245937,13253802,13179262
13253314,13254305,13235678
13252148,13254309,13200623
13254418,13254435,13267335
13246720,13254706,13137139
13254912,13241659,13256612
13255679,13253339,13164444
13256083,13238093,13261182
13256278,13211901,13202213
13256678,13230731,13146374
13253932,13256940,13139072
13237668,13257083,13192045
13257285,13246226,13203057
13230651,13258626,13159608
13232778,13259547,13133623
13259794,13259948,13135980
13260183,13260043,13140430
13216506,13260227,13267412
13261077,13243768,13165617
13261077,13265451,13166150
13243768,13265451,13251998
13261483,13253410,13147128
13261919,13261912,13213187
13263738,13263735,13233432
13263566,13263776,13215220
13264594,13261902,13158811
13261082,13265500,13264819
13267009,13141684,13182295
13231857,13267220,13189237
13267240,13267236,13258870
13267240,13267302,13141941
13267240,13267350,13167100
13267240,13267239,13165378
13267240,13267272,13172271
13267240,13267357,13158969
13267240,13267260,13229176
13267240,13267255,13154219
13267240,13267243,13247548
13267240,13267348,13200465
13267240,13267265,13190587
13267240,13267269,13262624
13267240,13267346,13224034
13267236,13267302,13161215
13267236,13267350,13238487
13267236,13267239,13220404
13267236,13267272,13182053
13267236,13267357,13204238
13267236,13267260,13156026
13267236,13267255,13239002
13267236,13267243,13173008
13267236,13267348,13250719
13267236,13267265,13184821
13267236,13267269,13175367
13267236,13267346,13212405
13267302,13267350,13176321
13267302,13267239,13257641
13267302,13267272,13200385
13267302,13267357,13186239
13267302,13267260,13206428
13267302,13267255,13197701
13267302,13267243,13155488
13267302,13267348,13210941
13267302,13267265,13261483
13267302,13267269,13151354
13267302,13267346,13233200
13267350,13267239,13257594
13267350,13267272,13156707
13267350,13267357,13266975
13267350,13267260,13131146
13267350,13267255,13179019
13267350,13267243,13193586
13267350,13267348,13269070
13267350,13267265,13261525
13267350,13267269,13181616
13267350,13267346,13268471
13267239,13267272,13200914
13267239,13267357,13173689
13267239,13267260,13203877
13267239,13267255,13208674
13267239,13267243,13135783
13267239,13267348,13223927
13267239,13267265,13197079
13267239,13267269,13165763
13267239,13267346,13243105
13267272,13267357,13204865
13267272,13267260,13219629
13267272,13267255,13166834
13267272,13267243,13237615
13267272,13267348,13239873
13267272,13267265,13251320
13267272,13267269,13184052
13267272,13267346,13158150
13267357,13267260,13244852
13267357,13267255,13203876
13267357,13267243,13209450
13267357,13267348,13191717
13267357,13267265,13235734
13267357,13267269,13158811
13267357,13267346,13251431
13267260,13267255,13220307
13267260,13267243,13158189
13267260,13267348,13241391
13267260,13267265,13167342
13267260,13267269,13180569
13267260,13267346,13207350
13267255,13267243,13134871
13267255,13267348,13232671
13267255,13267265,13252394
13267255,13267269,13165092
13267255,13267346,13169202
13267243,13267348,13263830
13267243,13267265,13243402
13267243,13267269,13223433
13267243,13267346,13209809
13267348,13267265,13170445
13267348,13267269,13161435
13267348,13267346,13206032
13267265,13267269,13232540
13267265,13267346,13136857
13267269,13267346,13243542
13265360,13267749,13176775
13267933,13267621,13155276
13267933,13268010,13189275
13267621,13268010,13225029
13264046,13268090,13203362
13268249,13253470,13136163
13258372,13268466,13203057
13267164,13268632,13205636
13238987,13269720,13189247
