13267240,13267350,13167100
13223523,13223257,13131042
13267240,13267346,13224034
13232778,13259547,13133623
13160381,13172594,13188131
13132016,13212902,13230114
13193664,13205147,13223043
13267260,13267243,13158189
13156550,13156549,13266270
13139402,13150977,13205148
13267239,13267269,13165763
13209373,13179634,13242935
13177881,13162978,13269527
13233562,13233554,13187998
13244287,13244288,13258481
13178960,13169315,13134407
13243768,13265451,13251998
13191728,13181141,13261826
13139219,13134140,13161104
13162690,13195681,13250025
13267236,13267265,13184821
13205726,13216799,13211769
13267260,13267255,13220307
13162752,13230501,13227431
13209661,13208979,13235067
13184394,13195031,13250711
13164594,13164578,13239398
13167095,13196717,13256254
13267240,13267269,13262624
13133526,13134138,13256825
13218129,13211402,13261345
13229317,13193902,13200016
13253844,13253802,13251193
13230555,13230501,13243800
13256083,13238093,13261182
13142238,13174413,13204289
13197079,13131251,13190420
13162986,13180860,13242507
13180796,13179752,13140673
13235112,13178683,13269070
13261483,13253410,13147128
13267240,13267255,13154219
13267236,13267255,13239002
13200195,13203362,13206929
13158822,13244288,13179579
13254418,13254435,13267335
13229317,13164497,13230580
13267236,13267350,13238487
13267236,13267272,13182053
13156462,13139260,13180130
13171539,13189595,13172896
13267239,13267272,13200914
13261919,13261912,13213187
13166891,13166890,13174681
13137274,13228982,13248736
13208907,13150721,13158052
13218119,13244246,13136586
13235056,13250660,13129658
13267269,13267346,13243542
13264046,13268090,13203362
13267621,13268010,13225029
13168172,13208907,13240112
13215667,13217740,13231122
13273825,13145024,13272091
13272652,13272259,13275766
13244596,13275598,13273174
13245640,13274075,13272199
13274530,13207991,13274949
13206281,13273307,13275993
13276210,13253192,13271612
13274220,13273274,13274057
13272862,13272510,13269737
13225603,13275259,13272027
13238987,13270076,13276984
13270507,13270361,13275598
13262809,13274535,13273590
